data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,notif_accum_year
2013-07-14,201329,623.0,623,623,623,0.785706,23.8723,0,1,230440020132918611,2020-12-15,18.0,1.0,2609716.0,,88.0,1,0,1,4593
2013-08-11,201333,468.0,468,468,468,0.00723734,17.933,0,1,230440020133318611,2020-12-15,21.0,1.0,2609716.0,,84.0,0,0,1,4593
2013-08-25,201335,408.0,408,408,408,0.00085991,15.6339,0,1,230440020133518611,2020-12-15,11.0,1.0,2609716.0,,80.0,0,0,1,4593
2014-03-09,201411,124.0,124,124,124,0.610015,4.75147,0,1,230440020141118611,2020-12-15,4.0,1.0,2609716.0,,86.0,0,0,0,4593
2014-04-13,201416,161.0,161,161,161,0.0967433,6.16925,0,2,230440020141618611,2020-12-15,13.0,1.0,2609716.0,,89.0,1,0,0,4593
2014-04-20,201417,158.0,158,158,158,0.0246339,6.0543,0,2,230440020141718611,2020-12-15,5.0,1.0,2609716.0,,87.0,0,0,0,4593
2014-04-27,201418,198.0,198,198,198,0.808729,7.58703,0,2,230440020141818611,2020-12-15,22.0,1.0,2609716.0,,90.0,1,0,1,4593
2014-06-15,201425,355.0,355,355,355,1.2648e-05,13.603,0,2,230440020142518611,2020-12-15,8.0,1.0,2609716.0,,80.0,0,0,1,4593
2015-03-29,201513,571.0,571,571,571,0.260984,21.8798,0,2,230440020151318611,2020-12-15,29.0,1.0,2609716.0,,92.0,1,0,1,4593
2015-04-05,201514,760.0,760,760,760,0.999931,29.1219,0,2,230440020151418611,2020-12-15,31.0,1.0,2609716.0,,89.0,1,1,1,4593
2015-04-26,201517,2134.0,2134,2134,2134,1.0,81.7713,0,4,230440020151718611,2020-12-15,63.0,2.0,2609716.0,,88.0,1,1,2,4593
2015-05-03,201518,2435.0,2435,2435,2435,1.0,93.3052,0,4,230440020151818611,2020-12-15,50.0,2.0,2609716.0,,86.0,0,1,2,4593
2015-06-07,201523,2103.0,2103,2103,2103,0.0,80.5835,0,4,230440020152318611,2020-12-15,21.0,1.0,2609716.0,,84.0,0,0,2,4593
2016-01-03,201601,210.0,210,210,210,1.0,8.04685,0,1,230440020160118611,2020-12-15,24.0,3.0,2609716.0,,88.0,1,1,1,4593
2016-03-20,201612,503.0,503,503,503,0.201649,19.2741,0,2,230440020161218611,2020-12-15,65.0,1.0,2609716.0,,91.0,1,0,1,4593
2016-05-22,201621,2804.0,2804,2804,2804,0.994794,107.445,0,4,230440020162118611,2020-12-15,9.0,1.0,2609716.0,,86.0,0,1,2,4593
2016-05-29,201622,2037.0,2037,2037,2037,0.0,78.0545,0,4,230440020162218611,2020-12-15,11.0,1.0,2609716.0,,91.0,1,0,2,4593
2017-03-12,201711,1556.0,1556,1556,1556,1.0,59.6233,0,4,230440020171118611,2020-12-15,13.0,1.0,2609716.0,,95.0,1,1,2,4593
2017-04-02,201714,3147.0,3147,3147,3147,1.0,120.588,0,4,230440020171418611,2020-12-15,20.0,2.0,2609716.0,,93.0,1,1,2,4593
2017-07-09,201728,170.0,170,170,170,0.00300637,6.51412,0,1,230440020172818611,2020-12-15,10.0,1.0,2609716.0,,81.0,0,0,1,4593
2017-07-23,201730,209.0,209,209,209,0.883713,8.00853,0,1,230440020173018611,2020-12-15,6.0,1.0,2609716.0,,85.0,0,0,1,4593
2017-08-06,201732,130.0,130,130,130,0.00214018,4.98138,0,1,230440020173218611,2020-12-15,3.0,1.0,2609716.0,,80.0,0,0,0,4593
2017-08-13,201733,91.0,91,91,91,1.34761e-05,3.48697,0,1,230440020173318611,2020-12-15,2.0,1.0,2609716.0,,85.0,0,0,0,4593
2017-09-10,201737,115.0,115,115,115,0.919431,4.40661,0,1,230440020173718611,2020-12-15,4.0,1.0,2609716.0,,,0,0,0,4593
2017-09-17,201738,321.0,321,321,321,1.0,12.3002,0,1,230440020173818611,2020-12-15,6.0,3.0,2609716.0,,,0,1,1,4593
2017-10-01,201740,218.0,218,218,218,0.00453856,8.3534,0,2,230440020174018611,2020-12-15,2.0,1.0,2609716.0,,,0,0,1,4593
2017-10-15,201742,94.0,94,94,94,0.0,3.60192,0,2,230440020174218611,2020-12-15,2.0,0.0,2609716.0,,,0,0,0,4593
2017-10-29,201744,65.0,65,65,65,6.95855e-07,2.49069,0,1,230440020174418611,2020-12-15,6.0,0.0,2609716.0,,,0,0,0,4593
2017-12-03,201749,52.0,52,52,52,0.0235026,1.99255,0,1,230440020174918611,2020-12-15,4.0,1.0,2609716.0,,79.0,0,0,0,4593
2017-12-10,201750,49.0,49,49,49,0.162364,1.8776,0,1,230440020175018611,2020-12-15,1.0,1.0,2609716.0,,79.0,0,0,0,4593
2018-02-11,201807,81.0,81,81,81,0.00183713,3.10379,0,2,230440020180718611,2020-12-15,2.0,1.0,2609716.0,,98.0,1,0,0,4593
2018-02-18,201808,163.0,163,163,163,0.99481,6.24589,0,2,230440020180818611,2020-12-15,13.0,1.0,2609716.0,,99.0,1,1,1,4593
2018-08-26,201835,30.0,30,30,30,0.00287054,1.14955,0,1,230440020183518611,2020-12-15,,1.0,2609716.0,,82.0,0,0,0,4593
2018-10-14,201842,24.0,24,24,24,0.0301316,0.91964,0,1,230440020184218611,2020-12-15,,1.0,2609716.0,,86.0,0,0,0,4593
2019-02-17,201908,111.0,111,111,111,0.563294,4.25334,0,2,230440020190818611,2020-12-15,25.0,1.0,2609716.0,,92.0,1,0,0,4593
2019-07-21,201930,202.0,202,202,202,0.625466,7.74031,0,1,230440020193018611,2020-12-15,26.0,1.0,2609716.0,,86.0,0,0,1,4593
2020-01-19,202004,251.0,251,251,251,1.0,9.6179,0,3,230440020200418659,2021-02-01,4.0,2.0,2609716.0,27.0,80.0,0,1,1,4593
2020-04-26,202018,570.0,570,570,570,0.966753,21.2163,0,3,230440020201818758,2021-05-11,46.0,1.0,2686612.0,24.0,93.0,1,1,1,4593
2010-10-10,201041,98.0,98,98,98,0.00455741,3.7552,0,1,230440020104118611,2020-12-15,,1.0,2609716.0,,85.0,0,0,0,4593
2012-02-26,201209,366.0,366,366,366,1.0,14.0245,0,2,230440020120918611,2020-12-15,,2.0,2609716.0,,90.0,1,1,1,4593
2014-10-12,201442,128.0,128,128,128,0.23366,4.90475,0,1,230440020144218611,2020-12-15,22.0,1.0,2609716.0,,73.0,0,0,0,4593
2015-10-11,201541,85.0,85,85,85,0.061806,3.25706,0,1,230440020154118611,2020-12-15,6.0,1.0,2609716.0,,83.0,0,0,0,4593
2016-07-03,201627,1317.0,1317,1317,1317,1.36805e-07,50.4653,0,4,230440020162718611,2020-12-15,7.0,1.0,2609716.0,,86.0,0,0,2,4593
2019-09-22,201939,143.0,143,143,143,0.392227,5.47952,0,1,230440020193918611,2020-12-15,12.0,1.0,2609716.0,,79.0,0,0,0,4593
2012-04-29,201218,3231.0,3231,3231,3231,1.0,123.807,0,4,230440020121818611,2020-12-15,,2.0,2609716.0,,81.0,0,1,2,4593
2012-04-01,201214,748.0,748,748,748,0.999627,28.6621,0,3,230440020121418611,2020-12-15,,1.0,2609716.0,,87.0,1,1,1,4593
2010-01-24,201004,65.0,65,65,65,0.0,2.49069,0,2,230440020100418611,2020-12-15,,0.0,2609716.0,,92.0,1,0,0,4593
2010-03-14,201011,66.0,66,66,66,0.258017,2.52901,0,1,230440020101118611,2020-12-15,,1.0,2609716.0,,88.0,1,0,0,4593
2010-03-21,201012,70.0,70,70,70,0.485027,2.68228,0,1,230440020101218611,2020-12-15,,1.0,2609716.0,,98.0,1,0,0,4593
2010-05-23,201021,107.0,107,107,107,0.948717,4.10006,0,2,230440020102118611,2020-12-15,,1.0,2609716.0,,94.0,1,0,0,4593
2010-06-27,201026,110.0,110,110,110,0.132608,4.21502,0,2,230440020102618611,2020-12-15,,1.0,2609716.0,,91.0,1,0,0,4593
2010-09-26,201039,157.0,157,157,157,0.603781,6.01598,0,1,230440020103918611,2020-12-15,,1.0,2609716.0,,85.0,0,0,0,4593
2011-03-06,201110,810.0,810,810,810,0.96142,31.0379,0,3,230440020111018611,2020-12-15,,1.0,2609716.0,,99.0,1,1,1,4593
2011-08-07,201132,161.0,161,161,161,0.0254418,6.16925,0,2,230440020113218611,2020-12-15,,1.0,2609716.0,,92.0,1,0,0,4593
2012-02-19,201208,220.0,220,220,220,0.820015,8.43004,0,2,230440020120818611,2020-12-15,,1.0,2609716.0,,89.0,1,0,1,4593
2012-03-11,201211,642.0,642,642,642,1.0,24.6004,0,3,230440020121118611,2020-12-15,,2.0,2609716.0,,92.0,1,1,1,4593
2012-04-15,201216,1384.0,1384,1384,1384,1.0,53.0326,0,3,230440020121618611,2020-12-15,,2.0,2609716.0,,90.0,1,1,2,4593
2012-08-12,201233,105.0,105,105,105,5.19972e-06,4.02343,0,1,230440020123318611,2020-12-15,5.0,1.0,2609716.0,,77.0,0,0,0,4593
2012-12-09,201250,56.0,56,56,56,0.981943,2.14583,0,1,230440020125018611,2020-12-15,9.0,2.0,2609716.0,,77.0,0,0,0,4593
2013-03-10,201311,363.0,363,363,363,0.998846,13.9096,0,3,230440020131118611,2020-12-15,26.0,1.0,2609716.0,,80.0,0,1,1,4593
2013-08-04,201332,638.0,638,638,638,0.998474,24.4471,0,1,230440020133218611,2020-12-15,39.0,1.0,2609716.0,,77.0,0,1,1,4593
2014-03-30,201414,176.0,176,176,176,0.991643,6.74403,0,3,230440020141418611,2020-12-15,10.0,1.0,2609716.0,,93.0,1,1,1,4593
2014-04-06,201415,238.0,238,238,238,0.999955,9.11977,0,3,230440020141518611,2020-12-15,20.0,1.0,2609716.0,,91.0,1,1,1,4593
2015-03-01,201509,456.0,456,456,456,1.0,17.4732,0,3,230440020150918611,2020-12-15,13.0,2.0,2609716.0,,90.0,1,1,1,4593
2015-05-24,201521,3106.0,3106,3106,3106,0.537475,119.017,0,4,230440020152118611,2020-12-15,35.0,1.0,2609716.0,,86.0,0,0,2,4593
