data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,notif_accum_year
2016-08-21,201634,4.0,4,4,4,0.567766,1.08293,0,1,350600320163418544,2020-10-09,0.0,1.0,369368.0,25.0,,1,0,0,530
2016-08-28,201635,6.0,6,6,6,0.787656,1.6244,0,1,350600320163518544,2020-10-09,0.0,2.0,369368.0,22.0,,0,0,0,530
2016-09-25,201639,7.0,7,7,7,0.862995,1.89513,0,2,350600320163918544,2020-10-09,0.0,2.0,369368.0,25.0,,1,0,0,530
2016-10-02,201640,2.0,2,2,2,0.228235,0.541465,0,2,350600320164018544,2020-10-09,0.0,1.0,369368.0,25.0,,1,0,0,530
2016-10-30,201644,9.0,9,9,9,0.435806,2.43659,0,1,350600320164418544,2020-10-09,0.0,1.0,369368.0,25.0,,1,0,0,530
2016-11-06,201645,12.0,12,12,12,0.643661,3.24879,0,1,350600320164518544,2020-10-09,0.0,1.0,369368.0,23.0,,1,0,0,530
2016-11-27,201648,20.0,20,20,20,0.948529,5.41465,0,2,350600320164818544,2020-10-09,1.0,2.0,369368.0,25.0,,1,0,1,530
2016-12-18,201651,12.0,12,12,12,0.341062,3.24879,0,2,350600320165118544,2020-10-09,1.0,1.0,369368.0,26.0,,1,0,0,530
2017-01-08,201702,20.0,20,20,20,0.750945,5.41465,0,2,350600320170218544,2020-10-09,1.0,1.0,369368.0,26.0,,1,0,1,530
2017-03-05,201710,32.0,32,32,32,0.652154,8.66345,0,2,350600320171018544,2020-10-09,0.0,1.0,369368.0,25.0,,1,0,1,530
2017-05-28,201722,3.0,3,3,3,0.176748,0.812198,0,1,350600320172218544,2020-10-09,1.0,1.0,369368.0,20.0,,0,0,0,530
2017-06-11,201724,1.0,1,1,1,0.0559223,0.270733,0,1,350600320172418544,2020-10-09,1.0,0.0,369368.0,20.0,,0,0,0,530
2017-08-06,201732,5.0,5,5,5,0.526219,1.35366,0,1,350600320173218544,2020-10-09,0.0,1.0,369368.0,22.0,,0,0,0,530
2017-08-20,201734,4.0,4,4,4,0.332646,1.08293,0,1,350600320173418544,2020-10-09,0.0,1.0,369368.0,23.0,,1,0,0,530
2017-10-29,201744,8.0,8,8,8,0.463301,2.16586,0,1,350600320174418544,2020-10-09,,1.0,369368.0,18.0,,0,0,0,530
2017-11-19,201747,17.0,17,17,17,0.941308,4.60246,0,1,350600320174718544,2020-10-09,0.0,2.0,369368.0,20.0,,0,0,1,530
2017-12-03,201749,23.0,23,23,23,0.926141,6.22685,0,1,350600320174918544,2020-10-09,1.0,2.0,369368.0,21.0,,0,0,1,530
2017-12-10,201750,17.0,17,17,17,0.540926,4.60246,0,1,350600320175018544,2020-10-09,0.0,1.0,369368.0,21.0,,0,0,1,530
2017-12-17,201751,7.0,7,7,7,0.012451,1.89513,0,1,350600320175118544,2020-10-09,0.0,0.0,369368.0,27.0,,1,0,0,530
2018-03-11,201811,17.0,17,17,17,0.975162,4.60246,0,2,350600320181118544,2020-10-09,2.0,2.0,369368.0,29.0,,1,1,1,530
2018-04-15,201816,4.0,4,4,4,0.295153,1.08293,0,2,350600320181618544,2020-10-09,0.0,1.0,369368.0,28.0,,1,0,0,530
2018-08-05,201832,4.0,4,4,4,0.4246,1.08293,0,2,350600320183218544,2020-10-09,0.0,1.0,369368.0,19.0,,0,0,0,530
2018-11-25,201848,15.0,15,15,15,0.768972,4.06099,0,2,350600320184818544,2020-10-09,,1.0,369368.0,24.0,,1,0,0,530
2018-12-30,201901,128.0,128,128,128,0.999996,34.6538,0,2,350600320190118544,2020-10-09,1.0,2.0,369368.0,31.0,,1,1,1,530
2019-03-17,201912,3213.0,3213,3213,3213,1.0,869.864,0,4,350600320191218544,2020-10-09,36.0,1.0,369368.0,28.0,,1,1,2,530
2019-03-24,201913,3134.0,3134,3134,3134,0.975181,848.476,0,4,350600320191318544,2020-10-09,44.0,1.0,369368.0,29.0,,1,1,2,530
2019-05-19,201921,449.0,449,449,449,0.0,121.559,0,4,350600320192118544,2020-10-09,23.0,1.0,369368.0,25.0,,1,0,2,530
2010-04-25,201017,92.0,92,92,92,0.977271,24.9074,0,2,350600320101718544,2020-10-09,,1.0,369368.0,22.0,,1,1,1,530
2010-07-25,201030,19.0,19,19,19,0.980612,5.14392,0,1,350600320103018544,2020-10-09,,2.0,369368.0,20.0,,0,1,1,530
2010-08-08,201032,7.0,7,7,7,0.146515,1.89513,0,1,350600320103218544,2020-10-09,,1.0,369368.0,17.0,,0,0,0,530
2011-01-02,201101,11.0,11,11,11,0.805806,2.97806,0,1,350600320110118544,2020-10-09,,1.0,369368.0,22.0,,0,0,0,530
2011-03-06,201110,182.0,182,182,182,0.223483,49.2734,0,3,350600320111018544,2020-10-09,,1.0,369368.0,22.0,,0,0,1,530
2011-09-04,201136,11.0,11,11,11,0.149955,2.97806,0,1,350600320113618544,2020-10-09,,1.0,369368.0,21.0,,0,0,0,530
2011-10-23,201143,15.0,15,15,15,0.636984,4.06099,0,2,350600320114318544,2020-10-09,,1.0,369368.0,24.0,,1,0,0,530
2011-11-27,201148,13.0,13,13,13,0.390598,3.51953,0,1,350600320114818544,2020-10-09,,1.0,369368.0,24.0,,1,0,0,530
2011-12-04,201149,12.0,12,12,12,0.387484,3.24879,0,2,350600320114918544,2020-10-09,,1.0,369368.0,23.0,,1,0,0,530
2012-01-01,201201,11.0,11,11,11,0.584089,2.97806,0,2,350600320120118544,2020-10-09,,1.0,369368.0,24.0,,1,0,0,530
2012-01-22,201204,12.0,12,12,12,0.363599,3.24879,0,1,350600320120418544,2020-10-09,,1.0,369368.0,22.0,,1,0,0,530
2012-03-11,201211,8.0,8,8,8,0.348798,2.16586,0,2,350600320121118544,2020-10-09,,1.0,369368.0,25.0,,1,0,0,530
2012-09-16,201238,4.0,4,4,4,0.500637,1.08293,0,2,350600320123818544,2020-10-09,2.0,1.0,369368.0,24.0,,1,0,0,530
2012-09-30,201240,3.0,3,3,3,0.381946,0.812198,0,2,350600320124018544,2020-10-09,0.0,1.0,369368.0,27.0,,1,0,0,530
2012-10-28,201244,1.0,1,1,1,0.190187,0.270733,0,2,350600320124418544,2020-10-09,0.0,0.0,369368.0,29.0,,1,0,0,530
2012-11-18,201247,2.0,2,2,2,0.682894,0.541465,0,1,350600320124718544,2020-10-09,1.0,2.0,369368.0,28.0,,1,0,0,530
2012-11-25,201248,6.0,6,6,6,0.932704,1.6244,0,2,350600320124818544,2020-10-09,0.0,3.0,369368.0,27.0,,1,0,0,530
2012-12-09,201250,4.0,4,4,4,0.286303,1.08293,0,2,350600320125018544,2020-10-09,1.0,1.0,369368.0,27.0,,1,0,0,530
2012-12-16,201251,2.0,2,2,2,0.0433559,0.541465,0,2,350600320125118544,2020-10-09,2.0,0.0,369368.0,27.0,,1,0,0,530
2013-01-27,201305,167.0,167,167,167,0.999976,45.2124,0,3,350600320130518544,2020-10-09,1.0,2.0,369368.0,25.0,,1,1,1,530
2013-04-28,201318,492.0,492,492,492,5.11296e-08,133.201,0,4,350600320131818544,2020-10-09,12.0,1.0,369368.0,26.0,,1,0,2,530
2013-06-30,201327,39.0,39,39,39,1.44184e-06,10.5586,0,2,350600320132718544,2020-10-09,4.0,0.0,369368.0,22.0,,0,0,1,530
2013-07-14,201329,20.0,20,20,20,0.0062287,5.41465,0,1,350600320132918544,2020-10-09,2.0,1.0,369368.0,23.0,,1,0,1,530
2013-08-11,201333,10.0,10,10,10,0.456166,2.70733,0,1,350600320133318544,2020-10-09,0.0,1.0,369368.0,17.0,,0,0,0,530
2013-09-01,201336,4.0,4,4,4,0.0547496,1.08293,0,1,350600320133618544,2020-10-09,0.0,0.0,369368.0,19.0,,0,0,0,530
2013-12-01,201349,7.0,7,7,7,0.831525,1.89513,0,1,350600320134918544,2020-10-09,1.0,2.0,369368.0,21.0,,0,0,0,530
2014-05-11,201420,49.0,49,49,49,0.250461,13.2659,0,1,350600320142018544,2020-10-09,2.0,1.0,369368.0,19.0,,0,0,1,530
2014-06-22,201426,31.0,31,31,31,0.213504,8.39271,0,1,350600320142618544,2020-10-09,2.0,1.0,369368.0,18.0,,0,0,1,530
2014-06-29,201427,18.0,18,18,18,0.0210369,4.87319,0,1,350600320142718544,2020-10-09,1.0,1.0,369368.0,17.0,,0,0,1,530
2014-07-06,201428,8.0,8,8,8,0.000428414,2.16586,0,1,350600320142818544,2020-10-09,3.0,0.0,369368.0,17.0,,0,0,0,530
2014-09-14,201438,11.0,11,11,11,0.777586,2.97806,0,1,350600320143818544,2020-10-09,1.0,1.0,369368.0,19.0,,0,0,0,530
2014-10-05,201441,10.0,10,10,10,0.553929,2.70733,0,1,350600320144118544,2020-10-09,3.0,1.0,369368.0,18.0,,0,0,0,530
2014-11-30,201449,13.0,13,13,13,0.749187,3.51953,0,1,350600320144918544,2020-10-09,0.0,1.0,369368.0,20.0,,0,0,0,530
2014-12-21,201452,6.0,6,6,6,0.13078,1.6244,0,1,350600320145218544,2020-10-09,2.0,1.0,369368.0,22.0,,0,0,0,530
2015-05-17,201520,367.0,367,367,367,1.36552e-07,99.3589,0,4,350600320152018544,2020-10-09,11.0,1.0,369368.0,18.0,,0,0,2,530
2015-06-28,201526,384.0,384,384,384,1.0,103.961,0,2,350600320152618544,2020-10-09,2.0,2.0,369368.0,16.0,,0,1,2,530
2015-07-19,201529,19.0,19,19,19,0.0,5.14392,0,1,350600320152918544,2020-10-09,2.0,0.0,369368.0,17.0,,0,0,1,530
2016-04-17,201616,139.0,139,139,139,0.45155,37.6318,0,2,350600320161618544,2020-10-09,5.0,1.0,369368.0,24.0,,1,0,1,530
2016-05-08,201619,54.0,54,54,54,3.48611e-10,14.6196,0,1,350600320161918544,2020-10-09,1.0,0.0,369368.0,21.0,,0,0,1,530
